DATE,cloud_cover,wind_speed,wind_gust,humidity,pressure,precipitation,sunshine,temp_mean,picnic_weather
20060118,5,1.8,7.0,0.96,1.0126,0.01,2.2,3.4,False
20060119,8,3.0,10.0,1.0,1.0199,0.13,0.0,4.6,False
20060120,7,5.2,14.0,0.87,1.0148,0.25,0.5,7.8,False
20060121,7,4.1,11.0,0.85,1.0228,0.04,1.0,5.8,False
20060122,8,3.0,6.0,0.86,1.0377,0.0,0.0,0.3,False
20060123,1,3.4,8.0,0.7,1.0397,0.0,7.3,-2.8,False
20060124,5,2.4,7.0,0.64,1.0328,0.0,7.0,-2.1,False
20060125,6,3.6,14.0,0.88,1.0212,0.05,2.1,0.7,False
20060126,8,5.3,13.0,0.79,1.0237,0.0,0.0,1.1,False
20060127,5,3.1,7.0,0.72,1.0251,0.0,0.8,-1.9,False
20060128,0,3.8,10.0,0.63,1.0275,0.0,7.7,-2.8,False
20060129,2,3.8,9.0,0.68,1.032,0.0,7.9,-0.1,False
20060130,8,3.0,10.0,0.86,1.0318,0.0,2.7,3.4,False
20060131,5,2.6,7.0,0.89,1.0283,0.0,5.0,0.9,False
20060201,8,1.4,4.0,0.98,1.0239,0.0,1.2,-3.3,False
20060202,8,1.3,3.0,0.98,1.0229,0.0,0.0,-1.8,False
20060203,8,1.6,5.0,0.93,1.0223,0.0,0.0,1.5,False
20060204,8,2.4,7.0,0.91,1.0273,0.0,1.2,3.9,False
20060205,8,2.0,7.0,0.97,1.0293,0.11,0.0,3.2,False
20060206,8,2.7,8.0,0.95,1.026,0.03,0.0,4.6,False
20060207,8,4.7,12.0,0.86,1.0166,0.03,0.0,7.1,False
20060208,7,5.4,15.0,0.88,1.0035,1.34,3.5,5.3,False
20060209,6,5.5,17.0,0.8,1.0081,0.12,5.4,3.5,False
20060210,8,2.8,13.0,0.88,1.0201,0.04,0.0,2.8,False
20060211,8,1.2,3.0,0.91,1.0276,0.0,0.3,1.9,False
20060212,8,3.3,8.0,0.94,1.0243,0.5,0.2,0.9,False
20060213,8,3.8,8.0,0.9,1.0205,0.0,0.0,2.8,False
20060214,8,4.0,10.0,0.95,1.0153,0.04,1.5,5.2,False
20060215,8,5.4,14.0,0.92,0.9964,1.39,1.8,7.1,False
20060216,8,3.8,17.0,0.91,0.9878,0.46,1.9,7.0,False
20060217,8,4.3,10.0,0.93,0.9885,0.53,0.0,5.3,False
20060218,7,2.4,11.0,0.93,0.9948,0.03,0.9,4.4,False
20060219,7,3.5,10.0,0.92,1.002,0.0,3.9,4.5,False
20060220,8,5.8,14.0,0.86,1.0098,0.0,0.0,3.3,False
20060221,8,5.3,11.0,0.89,1.018,0.14,0.0,2.9,False
20060222,8,5.1,12.0,0.78,1.0267,0.0,0.0,1.6,False
20060223,7,2.6,6.0,0.71,1.0235,0.0,2.9,0.4,False
20060224,1,5.6,13.0,0.67,1.0212,0.0,8.2,0.9,False
20060225,2,5.7,12.0,0.71,1.0189,0.0,9.3,0.3,False
20060226,6,3.8,10.0,0.73,1.0217,0.0,6.0,0.9,False
20060227,8,2.5,10.0,0.87,1.0148,0.4,2.4,2.7,False
20060228,7,3.3,10.0,0.92,1.0003,0.72,3.1,2.0,False
20060301,7,4.3,13.0,0.92,1.0004,0.53,2.9,0.5,False
20060302,5,4.3,14.0,0.91,1.0004,0.33,8.0,0.2,False
20060303,6,1.2,5.0,0.95,0.9981,0.15,3.1,-1.8,False
20060304,4,2.8,10.0,0.9,0.9984,0.14,7.2,-0.9,False
20060305,4,3.7,13.0,0.9,1.0048,0.21,6.8,1.3,False
20060306,6,3.4,12.0,0.88,1.0146,0.55,7.1,2.3,False
20060307,6,2.6,7.0,0.78,1.018,0.0,5.6,2.7,False
20060308,8,3.5,8.0,0.96,1.0008,1.9,0.0,4.3,False
20060309,8,2.3,10.0,0.98,0.9967,0.59,0.0,6.4,False
20060310,8,3.9,12.0,0.93,0.9986,0.67,0.4,5.0,False
20060311,6,4.4,13.0,0.83,1.0146,0.02,2.8,-0.3,False
20060312,2,1.8,6.0,0.69,1.0321,0.0,9.6,-2.4,False
20060313,1,3.0,8.0,0.67,1.0328,0.0,10.5,-1.6,False
20060314,6,3.2,7.0,0.66,1.0259,0.0,6.7,0.4,False
20060315,3,3.7,9.0,0.67,1.0245,0.0,10.6,1.1,False
20060316,8,4.3,10.0,0.78,1.0268,0.0,0.0,1.3,False
20060317,7,4.3,9.0,0.82,1.0269,0.0,0.1,0.9,False
20060318,3,4.0,9.0,0.86,1.0227,0.0,6.9,0.7,False
20060319,8,2.3,6.0,0.9,1.016,0.0,0.3,2.5,False
20060320,6,2.9,9.0,0.75,1.0125,0.0,5.6,4.3,False
20060321,6,3.7,10.0,0.64,1.0119,0.0,5.6,2.9,False
20060322,4,2.3,7.0,0.72,1.0133,0.0,7.4,1.1,False
20060323,0,3.9,10.0,0.57,1.0121,0.0,11.1,3.4,False
20060324,8,4.3,10.0,0.76,0.9996,0.15,0.4,6.2,False
20060325,7,4.2,14.0,0.86,1.0041,0.86,2.8,11.3,False
20060326,8,5.5,14.0,0.89,1.0065,1.93,4.6,14.2,False
20060327,6,5.9,17.0,0.83,1.0012,0.62,3.9,13.5,False
20060328,5,6.9,16.0,0.72,1.0009,0.01,7.6,10.4,False
20060329,6,4.1,12.0,0.8,1.0065,0.48,5.4,8.7,False
20060330,8,6.4,17.0,0.87,1.0001,1.13,1.6,11.7,False
20060331,6,6.8,16.0,0.83,1.0053,0.16,3.4,11.6,False
20060401,5,5.2,16.0,0.76,1.0075,0.01,6.6,11.1,False
20060402,7,5.7,16.0,0.8,1.0069,0.53,5.3,9.8,False
20060403,7,4.3,16.0,0.78,1.0149,0.22,3.3,7.5,False
20060404,5,3.4,12.0,0.77,1.0171,0.1,9.3,5.4,False
20060405,3,3.0,10.0,0.77,1.0149,0.0,8.8,4.2,False
20060406,5,4.4,12.0,0.65,1.0139,0.0,7.1,6.7,False
20060407,7,3.8,11.0,0.71,1.0123,0.07,4.3,8.1,False
20060408,5,5.3,15.0,0.72,1.0068,0.4,4.8,7.6,False
20060409,3,3.3,10.0,0.74,1.0119,0.0,11.7,6.4,False
20060410,4,3.1,10.0,0.76,1.0189,0.0,8.9,5.7,False
20060411,6,4.5,15.0,0.77,1.0166,0.24,3.4,4.9,False
20060412,7,4.1,10.0,0.83,1.0107,0.17,4.5,8.0,False
20060413,8,4.8,12.0,0.88,1.0073,0.79,0.8,10.0,False
20060414,5,3.1,10.0,0.76,1.0122,0.0,5.9,8.7,False
20060415,7,3.2,9.0,0.84,1.0093,0.39,0.6,8.6,False
20060416,7,3.3,10.0,0.86,1.008,0.49,4.5,11.2,False
20060417,6,3.8,11.0,0.72,1.0116,0.1,7.9,11.1,False
20060418,6,3.1,10.0,0.81,1.0133,0.01,3.9,9.9,False
20060419,8,3.9,10.0,0.78,1.0139,0.0,1.3,10.4,False
20060420,7,2.7,9.0,0.75,1.0148,0.0,2.3,11.8,False
20060421,7,2.0,7.0,0.69,1.0166,0.0,3.2,13.5,True
20060422,7,2.4,7.0,0.87,1.019,0.0,0.0,7.8,False
20060423,7,1.6,6.0,0.88,1.0172,0.07,2.3,8.8,False
20060424,4,2.0,6.0,0.81,1.0181,0.0,7.3,12.8,True
20060425,4,2.3,9.0,0.75,1.0168,0.0,8.0,14.2,True
20060426,6,2.4,6.0,0.87,1.0191,0.19,4.5,12.6,False
20060427,4,3.0,8.0,0.76,1.0228,0.0,9.2,11.3,False
20060428,5,3.8,11.0,0.79,1.0219,0.0,6.2,7.7,False
20060429,5,3.5,12.0,0.75,1.0166,0.05,7.3,7.1,False
20060430,6,1.6,7.0,0.74,1.0113,0.15,7.8,6.6,False
20060501,7,4.2,12.0,0.92,1.007,0.37,2.4,7.9,False
20060502,2,3.0,9.0,0.76,1.0121,0.0,9.9,12.4,True
20060503,4,3.0,7.0,0.68,1.0157,0.0,8.4,17.6,True
20060504,4,3.8,11.0,0.55,1.0175,0.0,9.7,20.2,True
20060505,4,2.8,8.0,0.58,1.0194,0.0,8.5,19.2,True
20060506,2,3.4,11.0,0.52,1.02,0.0,11.0,18.3,True
20060507,4,5.0,13.0,0.41,1.0177,0.0,5.6,18.7,True
20060508,4,5.3,16.0,0.5,1.0145,0.0,8.9,18.0,True
20060509,3,3.8,12.0,0.47,1.0152,0.0,12.2,19.0,True
20060510,0,2.4,8.0,0.52,1.0174,0.0,14.2,17.8,True
20060511,1,2.2,6.0,0.46,1.0171,0.0,13.6,18.9,True
20060512,1,1.8,8.0,0.6,1.0145,0.0,12.0,17.3,True
20060513,4,2.3,9.0,0.7,1.0151,0.0,9.0,15.6,True
20060514,5,2.8,7.0,0.63,1.0222,0.0,10.0,12.9,False
20060515,7,3.4,10.0,0.68,1.0155,0.04,1.9,15.2,False
20060516,8,2.9,9.0,0.81,1.015,0.02,2.5,14.8,False
20060517,6,2.5,7.0,0.77,1.0167,0.17,4.8,16.2,False
20060518,7,4.5,13.0,0.79,1.0086,1.02,4.9,15.7,False
20060519,8,6.8,17.0,0.86,1.0039,0.76,1.3,12.7,False
20060520,8,5.6,16.0,0.84,0.994,1.06,2.2,12.5,False
20060521,8,3.8,11.0,0.86,1.001,0.58,1.7,13.8,False
20060522,7,6.3,18.0,0.78,0.9971,0.54,5.5,14.7,False
20060523,5,4.0,16.0,0.8,1.0133,0.38,5.7,10.3,False
20060524,7,5.3,17.0,0.86,1.0163,0.89,5.0,10.4,False
20060525,7,2.9,10.0,0.91,1.0163,0.38,2.3,10.2,False
20060526,8,3.1,11.0,0.95,1.0165,1.54,0.3,12.1,False
20060527,8,3.5,9.0,0.94,1.0178,0.45,0.0,14.1,False
20060528,7,4.0,14.0,0.74,1.0175,0.25,6.9,13.0,False
20060529,7,3.5,12.0,0.77,1.0118,0.3,6.5,11.1,False
20060530,5,3.4,11.0,0.79,1.014,0.24,9.2,8.7,False
20060531,8,3.7,11.0,0.78,1.0196,0.03,0.2,10.1,False
20060601,8,3.6,11.0,0.69,1.0246,0.04,3.0,10.1,False
20060602,6,2.1,7.0,0.72,1.0301,0.0,11.8,12.3,True
20060603,6,2.6,9.0,0.75,1.0276,0.0,5.2,14.1,True
20060604,5,2.6,8.0,0.68,1.0256,0.0,7.9,12.7,False
20060605,6,3.0,10.0,0.7,1.0251,0.0,5.8,11.6,False
20060606,4,2.5,7.0,0.73,1.0287,0.0,9.1,12.4,False
20060607,2,1.5,5.0,0.73,1.0277,0.0,11.1,13.7,True
20060608,0,1.9,6.0,0.64,1.0274,0.0,14.5,16.6,True
20060609,0,2.3,8.0,0.64,1.0249,0.0,14.7,19.1,True
20060610,0,2.8,8.0,0.55,1.0222,0.0,14.3,21.3,True
20060611,0,3.2,9.0,0.51,1.0234,0.0,15.3,23.2,True
20060612,0,3.3,9.0,0.49,1.0221,0.0,15.2,22.7,True
20060613,1,1.9,9.0,0.6,1.0194,0.0,14.2,24.1,True
20060614,8,3.2,9.0,0.86,1.0189,0.48,0.3,16.5,False
20060615,8,2.5,7.0,0.9,1.0188,0.02,0.0,13.2,False
20060616,7,2.3,7.0,0.64,1.0193,0.0,7.2,14.3,True
20060617,2,1.7,6.0,0.6,1.0193,0.0,14.6,17.4,True
20060618,2,2.1,7.0,0.69,1.014,0.0,7.9,20.9,True
20060619,4,3.3,10.0,0.73,1.0118,0.06,7.3,19.5,False
20060620,6,3.9,11.0,0.69,1.0142,0.0,7.3,18.8,True
20060621,7,5.0,13.0,0.79,1.0104,0.12,2.2,15.7,False
20060622,7,4.5,11.0,0.71,1.0124,0.01,2.6,15.0,False
20060623,5,2.0,6.0,0.71,1.0184,0.0,4.8,15.8,True
20060624,4,1.9,6.0,0.67,1.0159,0.0,7.8,18.5,True
20060625,6,2.8,10.0,0.87,1.0118,1.05,0.9,17.9,False
20060626,8,3.5,11.0,0.92,1.0126,0.02,0.1,16.0,False
20060627,7,2.2,6.0,0.8,1.0201,0.0,2.6,14.2,True
20060628,3,2.3,8.0,0.71,1.0217,0.0,11.4,15.4,True
20060629,1,2.7,7.0,0.66,1.023,0.0,13.9,17.1,True
20060630,1,1.9,6.0,0.69,1.0242,0.0,12.6,20.2,True
20060701,0,2.7,8.0,0.57,1.024,0.0,13.7,22.8,True
20060702,0,3.2,10.0,0.52,1.0209,0.0,14.5,24.0,True
20060703,0,3.1,10.0,0.47,1.0174,0.0,15.2,23.7,True
20060704,1,1.8,6.0,0.55,1.0151,0.0,13.0,24.8,True
20060705,5,2.3,12.0,0.69,1.0143,0.02,6.4,24.0,False
20060706,5,2.2,8.0,0.74,1.0162,0.05,8.5,22.4,False
20060707,7,2.7,8.0,0.79,1.0168,0.01,3.3,20.3,False
20060708,6,2.5,7.0,0.7,1.0174,0.0,7.1,19.8,True
20060709,7,4.3,14.0,0.71,1.0146,0.01,2.0,20.5,False
20060710,5,2.4,7.0,0.69,1.0223,0.0,10.0,20.8,True
20060711,5,2.0,7.0,0.85,1.0234,0.62,5.2,19.4,False
20060712,0,2.0,8.0,0.73,1.0251,0.0,14.1,18.5,True
20060713,0,3.2,11.0,0.68,1.0242,0.0,15.0,19.7,True
20060714,0,4.8,11.0,0.61,1.0307,0.0,14.7,17.6,True
20060715,0,3.5,9.0,0.62,1.0301,0.0,14.8,19.5,True
20060716,0,3.1,8.0,0.47,1.0275,0.0,15.0,23.1,True
20060717,0,2.3,7.0,0.52,1.0246,0.0,15.0,24.1,True
20060718,0,2.4,8.0,0.57,1.0214,0.0,14.9,25.0,True
20060719,1,2.0,10.0,0.51,1.0178,0.0,14.0,26.9,True
20060720,4,3.3,10.0,0.57,1.0171,0.0,9.3,25.6,True
20060721,0,2.3,8.0,0.65,1.0199,0.0,13.5,24.2,True
20060722,4,2.3,12.0,0.79,1.0166,0.04,7.0,23.0,False
20060723,5,2.1,9.0,0.81,1.0182,0.0,6.3,22.4,True
20060724,3,1.6,6.0,0.73,1.0207,0.0,10.2,22.9,True
20060725,1,3.0,9.0,0.61,1.0188,0.0,10.6,25.2,True
20060726,1,2.5,8.0,0.59,1.0166,0.0,11.6,25.8,True
20060727,5,1.4,8.0,0.76,1.0155,0.0,2.6,23.5,True
20060728,5,1.7,8.0,0.78,1.012,0.11,4.1,22.2,False
20060729,5,1.8,9.0,0.76,1.0102,0.0,6.6,21.3,True
20060730,6,2.6,10.0,0.81,1.0112,0.64,2.1,20.0,False
20060731,5,2.9,11.0,0.79,1.012,0.0,6.2,18.6,True
20060801,7,4.0,13.0,0.8,1.0048,1.48,3.0,17.9,False
20060802,7,3.6,13.0,0.9,1.0042,1.49,1.7,15.5,False
20060803,7,1.9,7.0,0.93,1.0062,0.79,2.3,16.2,False
20060804,7,4.5,13.0,0.86,1.0123,0.84,4.7,18.8,False
20060805,4,3.5,10.0,0.81,1.0182,0.0,10.7,20.1,True
20060806,2,3.3,9.0,0.79,1.0195,0.0,10.8,20.0,True
20060807,7,2.7,10.0,0.84,1.0188,0.03,3.7,18.9,False
20060808,7,2.8,9.0,0.76,1.0191,0.0,1.0,16.7,True
20060809,6,2.4,11.0,0.87,1.0143,0.31,2.3,15.3,False
20060810,8,2.5,11.0,0.88,1.0118,0.42,1.2,14.1,False
20060811,8,1.7,9.0,0.96,1.0094,2.52,1.1,12.9,False
20060812,7,1.3,5.0,0.94,1.0069,0.73,1.5,14.0,False
20060813,1,2.5,7.0,0.8,1.0067,0.0,10.5,15.5,True
20060814,7,3.3,15.0,0.94,1.0042,1.47,0.9,16.1,False
20060815,7,3.1,10.0,0.86,1.0071,0.0,1.2,16.7,True
20060816,6,1.9,11.0,0.86,1.005,0.4,6.8,17.4,False
20060817,7,2.4,6.0,0.87,1.0036,0.0,2.0,18.7,True
20060818,6,3.4,11.0,0.82,1.0057,0.57,3.8,18.9,False
20060819,5,3.2,9.0,0.81,1.0118,0.32,8.4,18.7,False
20060820,7,3.4,11.0,0.94,1.014,2.24,2.5,16.6,False
20060821,7,3.1,9.0,0.9,1.015,0.9,3.3,16.7,False
20060822,3,2.7,10.0,0.86,1.0168,0.0,5.9,15.7,True
20060823,6,1.8,7.0,0.83,1.0144,0.0,5.2,16.6,True
20060824,7,2.0,7.0,0.88,1.0067,0.07,1.3,16.7,False
20060825,6,2.2,9.0,0.91,1.0075,0.03,3.0,16.3,False
20060826,6,1.6,5.0,0.88,1.0092,0.0,1.8,14.9,True
20060827,6,2.6,12.0,0.89,1.0112,0.4,6.1,15.5,False
20060828,6,3.5,10.0,0.87,1.0054,1.61,4.9,14.4,False
20060829,3,2.9,10.0,0.86,1.0067,0.7,7.7,13.0,False
20060830,5,2.5,12.0,0.9,1.0168,0.72,4.1,13.1,False
20060831,7,3.3,9.0,0.94,1.0207,0.01,0.6,15.1,False
20060901,7,3.0,8.0,0.86,1.0149,0.0,1.3,17.6,True
20060902,7,3.8,14.0,0.88,1.0101,0.03,0.6,17.1,False
20060903,7,6.0,16.0,0.93,1.0093,0.48,0.7,19.1,False
20060904,4,3.0,11.0,0.81,1.0218,0.0,8.6,17.1,True
20060905,8,2.0,8.0,0.91,1.0231,0.0,1.9,18.0,True
20060906,4,2.2,7.0,0.84,1.0169,0.0,9.8,20.7,True
20060907,4,3.2,12.0,0.82,1.0183,0.02,6.0,16.6,False
20060908,1,2.7,8.0,0.78,1.0294,0.0,11.1,14.4,True
20060909,0,3.0,8.0,0.8,1.0274,0.0,12.2,14.6,True
20060910,0,2.5,8.0,0.78,1.0222,0.0,12.0,16.6,True
20060911,0,1.1,4.0,0.85,1.0195,0.0,10.3,18.0,True
20060912,0,1.7,6.0,0.84,1.016,0.0,11.5,19.9,True
20060913,0,2.5,8.0,0.79,1.0118,0.0,9.2,21.5,True
20060914,4,2.6,7.0,0.73,1.0077,0.0,7.3,21.9,True
20060915,3,3.4,9.0,0.64,1.0067,0.0,9.2,21.3,True
20060916,2,1.5,5.0,0.78,1.0083,0.0,7.7,20.2,True
20060917,7,2.2,7.0,0.88,1.0107,0.0,0.1,17.5,True
20060918,6,2.0,7.0,0.85,1.012,0.07,0.8,17.5,False
20060919,4,3.0,10.0,0.87,1.0132,0.26,3.4,14.2,False
20060920,0,2.9,8.0,0.77,1.0156,0.0,10.9,15.3,True
20060921,0,3.9,10.0,0.72,1.0111,0.0,11.2,18.8,True
20060922,3,4.0,11.0,0.66,1.0101,0.0,7.4,20.7,True
20060923,6,1.9,6.0,0.84,1.0114,0.0,2.4,18.4,True
20060924,8,2.1,7.0,0.82,1.008,0.0,1.4,20.0,True
20060925,8,2.8,10.0,0.88,1.0078,0.0,1.1,18.1,True
20060926,7,2.6,8.0,0.88,1.015,0.0,0.9,16.2,True
20060927,5,2.3,7.0,0.86,1.0151,0.0,5.5,15.2,True
20060928,6,2.6,7.0,0.83,1.0102,0.0,3.7,16.7,True
20060929,5,2.9,8.0,0.82,1.008,0.0,3.6,17.9,True
20060930,3,2.3,8.0,0.81,1.0095,0.0,8.8,16.4,True
20061001,6,3.5,11.0,0.87,1.007,1.0,2.9,15.8,False
20061002,7,5.2,14.0,0.91,1.0036,2.29,2.0,14.3,False
20061003,7,3.0,8.0,0.86,1.0007,0.56,2.6,14.4,False
20061004,6,2.3,7.0,0.89,1.0093,1.15,4.5,12.9,False
20061005,6,4.6,14.0,0.89,1.0134,0.92,5.4,13.4,False
20061006,8,6.1,14.0,0.92,1.0054,0.9,0.0,15.3,False
20061007,4,4.4,12.0,0.78,1.0123,0.18,8.1,13.5,False
20061008,5,2.8,7.0,0.86,1.0198,0.0,3.1,12.2,False
20061009,4,2.3,6.0,0.87,1.0181,0.0,4.3,13.3,True
20061010,6,2.0,6.0,0.95,1.02,0.01,0.9,14.9,False
20061011,1,2.6,6.0,0.89,1.0129,0.0,8.4,15.3,True
20061012,5,1.7,7.0,0.94,1.021,0.0,0.7,14.4,True
20061013,5,1.6,6.0,0.92,1.0307,0.0,5.2,12.4,False
20061014,5,3.3,9.0,0.85,1.0299,0.0,3.7,13.4,False
20061015,3,3.4,8.0,0.9,1.0286,0.0,3.3,10.2,False
20061016,0,3.1,7.0,0.82,1.0222,0.0,9.5,10.6,False
20061017,2,3.1,8.0,0.83,1.0136,0.0,9.0,11.6,False
20061018,8,2.0,6.0,0.89,1.0059,0.1,1.2,13.6,False
20061019,7,3.1,8.0,0.88,0.9977,0.21,2.2,14.6,False
20061020,7,3.9,11.0,0.85,0.9956,0.01,1.8,14.9,False
20061021,7,3.8,10.0,0.88,0.9994,0.1,2.5,14.7,False
20061022,7,4.5,11.0,0.88,0.9989,0.61,0.3,14.6,False
20061023,6,4.3,17.0,0.89,0.9926,1.41,5.0,15.7,False
20061024,6,3.8,12.0,0.9,0.9954,0.93,2.3,12.8,False
20061025,7,3.6,10.0,0.9,1.0082,0.28,0.7,11.6,False
20061026,7,4.7,12.0,0.79,1.0044,0.0,3.1,17.6,True
20061027,5,3.1,10.0,0.78,1.0204,0.0,4.9,12.3,False
20061028,8,3.4,9.0,0.93,1.0209,0.06,0.4,13.4,False
20061029,5,3.3,11.0,0.83,1.0209,0.0,4.7,13.4,False
20061030,7,3.2,10.0,0.86,1.0187,0.0,3.4,11.5,False
20061031,7,4.9,14.0,0.83,1.0054,0.21,1.9,12.3,False
20061101,4,4.3,19.0,0.74,1.02,0.25,5.5,6.8,False
20061102,5,2.1,11.0,0.9,1.0289,0.25,4.3,5.0,False
20061103,5,1.5,5.0,0.93,1.0304,0.02,1.4,5.8,False
20061104,6,2.5,8.0,0.87,1.0307,0.0,2.7,8.9,False
20061105,7,3.1,9.0,0.84,1.027,0.0,0.0,11.4,False
20061106,8,2.6,8.0,0.82,1.0262,0.0,0.3,11.6,False
20061107,7,2.3,6.0,0.91,1.0218,0.0,0.0,6.8,False
20061108,8,4.0,11.0,0.94,1.0179,0.71,0.0,9.2,False
20061109,4,3.0,11.0,0.77,1.0274,0.02,6.7,9.3,False
20061110,6,2.5,8.0,0.87,1.0312,0.0,2.5,6.3,False
20061111,7,5.0,14.0,0.83,1.0133,2.25,1.3,9.1,False
20061112,7,3.3,12.0,0.85,1.0148,0.53,2.0,7.7,False
20061113,7,4.6,12.0,0.87,1.0063,0.46,0.7,11.4,False
20061114,7,4.2,14.0,0.87,1.0079,0.38,0.2,12.3,False
20061115,5,4.1,10.0,0.87,1.008,0.04,1.5,12.6,False
20061116,6,4.9,13.0,0.82,1.0008,0.47,1.8,14.0,False
20061117,4,3.7,10.0,0.83,1.0053,0.0,5.4,11.0,False
20061118,4,3.6,10.0,0.83,1.0136,0.11,3.9,8.4,False
20061119,5,2.5,8.0,0.94,1.0173,0.22,0.2,5.2,False
20061120,8,5.8,13.0,0.91,1.0065,0.87,0.0,7.7,False
20061121,5,3.3,11.0,0.91,0.9956,0.51,2.8,6.7,False
20061122,7,4.9,11.0,0.91,0.9958,0.82,2.2,6.9,False
20061123,7,5.5,15.0,0.91,0.9885,0.88,0.0,10.5,False
20061124,5,4.5,10.0,0.89,0.9974,0.03,3.2,10.2,False
20061125,8,6.0,20.0,0.76,0.9988,0.43,1.0,13.8,False
20061126,4,3.6,10.0,0.86,1.0166,0.0,3.0,10.2,False
20061127,4,3.5,7.0,0.86,1.018,0.0,3.7,10.7,False
20061128,5,3.8,8.0,0.87,1.0166,0.0,2.7,11.4,False
20061129,1,3.2,8.0,0.91,1.029,0.0,6.5,8.4,False
20061130,7,3.6,9.0,0.96,1.0321,0.0,0.0,5.4,False
20061201,7,4.8,10.0,0.82,1.0211,0.01,1.5,8.7,False
20061202,7,4.0,9.0,0.87,1.0132,0.09,0.0,9.6,False
20061203,6,6.7,16.0,0.86,1.0011,1.32,0.5,8.6,False
20061204,6,6.4,15.0,0.85,0.9982,0.37,2.3,9.9,False
20061205,8,7.3,16.0,0.82,0.9964,0.47,0.0,12.9,False
20061206,5,6.3,14.0,0.81,1.0017,0.02,0.0,9.6,False
20061207,7,7.7,22.0,0.84,0.9953,1.56,0.2,8.4,False
20061208,8,5.0,17.0,0.87,0.9885,0.88,0.2,9.3,False
20061209,3,2.5,8.0,0.88,1.0091,0.02,6.3,5.7,False
20061210,2,3.8,12.0,0.89,1.0249,0.0,6.5,3.6,False
20061211,8,6.1,14.0,0.92,1.0155,0.51,0.0,7.2,False
20061212,4,5.2,15.0,0.87,1.0186,0.12,6.5,7.4,False
20061213,8,5.9,15.0,0.87,1.0216,0.05,0.3,10.7,False
20061214,8,6.4,13.0,0.82,1.0237,0.0,2.5,10.0,False
20061215,6,5.1,12.0,0.85,1.0224,0.0,0.4,6.9,False
20061216,6,3.3,10.0,0.91,1.0192,0.47,0.0,5.6,False
20061217,4,3.2,10.0,0.91,1.0241,0.05,3.3,4.6,False
20061218,4,1.2,3.0,0.94,1.03,0.0,6.3,1.4,False
20061219,4,0.9,3.0,0.97,1.0367,0.0,4.6,1.3,False
20061220,7,1.1,3.0,0.96,1.0384,0.0,0.0,2.1,False
20061221,8,1.1,3.0,0.9,1.0417,0.0,0.0,6.4,False
20061222,8,1.3,5.0,0.84,1.0428,0.0,0.8,6.3,False
20061223,8,2.9,6.0,0.88,1.0419,0.0,0.0,3.6,False
20061224,8,3.0,7.0,0.95,1.0391,0.0,0.0,3.1,False
20061225,8,2.0,6.0,0.9,1.0372,0.0,0.0,5.8,False
20061226,8,2.3,5.0,0.94,1.035,0.0,0.0,2.8,False
20061227,8,2.7,7.0,0.9,1.0312,0.0,0.0,0.7,False
20061228,8,4.0,12.0,0.95,1.0251,0.1,0.0,4.4,False
20061229,6,4.5,10.0,0.8,1.0215,0.02,5.2,5.6,False
20061230,8,7.7,24.0,0.83,1.0117,0.81,0.0,9.5,False
20061231,8,7.0,18.0,0.84,1.0171,0.63,0.0,10.0,False
20070101,6,5.6,15.0,0.77,1.011,0.05,1.3,8.2,False
20070102,6,3.7,12.0,0.88,1.0179,0.58,0.8,5.7,False
20070103,7,5.0,15.0,0.9,1.0222,0.17,0.0,6.7,False
20070104,7,6.4,17.0,0.82,1.0081,0.23,0.4,9.5,False
20070105,7,4.2,10.0,0.9,1.0162,0.24,0.0,8.8,False
20070106,8,3.3,11.0,0.94,1.0139,1.24,0.0,8.1,False
20070107,7,5.1,13.0,0.89,1.0127,0.07,0.0,7.9,False
20070108,7,5.9,15.0,0.87,1.0014,0.85,2.4,9.4,False
20070109,8,8.4,19.0,0.78,1.0068,0.0,0.8,12.9,False
20070110,8,7.2,18.0,0.78,1.0108,0.55,0.0,10.7,False
20070111,6,8.6,22.0,0.76,1.0083,0.39,0.0,8.4,False
20070112,7,6.6,15.0,0.8,1.0179,0.0,0.5,10.1,False
20070113,8,6.4,15.0,0.86,1.0175,0.01,0.0,10.9,False
20070114,2,4.5,16.0,0.75,1.0263,0.08,6.4,7.2,False
20070115,3,4.0,9.0,0.83,1.0244,0.0,3.7,5.3,False
20070116,8,4.6,10.0,0.91,1.0171,0.06,0.0,8.1,False
20070117,8,6.1,15.0,0.88,1.0084,1.39,0.5,9.5,False
20070118,8,9.4,28.0,0.8,0.9924,2.48,0.0,10.6,False
20070119,7,5.4,16.0,0.78,1.0112,0.08,3.0,10.3,False
20070120,7,6.9,18.0,0.81,1.0094,0.38,1.5,10.4,False
20070121,6,6.0,19.0,0.77,1.0075,0.71,2.1,6.5,False
20070122,4,3.1,12.0,0.84,1.0175,0.24,2.7,2.3,False
20070123,2,1.2,4.0,0.88,1.0166,0.0,3.9,-1.9,False
20070124,4,1.7,8.0,0.92,1.0114,0.0,3.7,-1.2,False
20070125,2,2.6,8.0,0.79,1.0249,0.0,7.3,-1.7,False
20070126,7,3.9,13.0,0.88,1.0197,0.34,0.0,2.1,False
20070127,6,2.7,10.0,0.87,1.0268,0.09,3.7,4.1,False
20070128,8,4.8,15.0,0.85,1.0229,0.1,0.0,7.2,False
20070129,8,2.9,10.0,0.88,1.0237,0.01,1.7,8.4,False
